ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,4,41,4100905,2,3,1,158.936101,224.79478,B,F,D,A,A,A,B,E,B,C
2017,3,35,3549805,2,3,1,292.772534,310.462628,A,B,C,B,A,A,A,B,D,B
2017,3,32,3202801,2,3,1,256.524352,252.67337,A,C,C,B,A,B,A,B,A,C
2017,3,31,3118601,2,3,1,204.270391,188.023553,A,C,D,A,A,C,A,D,D,B
2017,5,53,5300108,1,2,1,239.597192,201.723992,B,C,E,B,A,B,C,D,A,C
2017,3,35,3523305,2,2,1,171.524934,240.753102,B,A,C,A,A,A,B,B,B,B
2017,4,43,4322509,2,3,1,227.032379,186.04781500000001,A,C,C,B,A,A,C,A,A,C
2017,2,24,2400901,2,2,1,206.171112,188.683586,B,B,F,B,A,A,B,E,E,B
2017,2,29,2908705,2,3,2,224.677358,216.402883,B,F,D,B,A,C,A,D,D,C
2017,3,31,3104452,2,3,1,217.180474,232.152167,A,F,C,A,A,B,C,D,E,A
2017,3,35,3502804,2,3,1,252.870835,235.479158,A,C,C,B,A,A,A,A,D,B
2017,1,13,1301852,2,3,2,173.146718,167.657004,A, ,D,A,B,B,A,C,A,A
2017,3,35,3509502,2,2,1,225.328727,232.191683,B,C,D,C,A,A,A,D,B,C
2017,3,35,3531902,2,3,1,246.013199,289.739038,B,A,C,A,A,A,A,C,E,B
2017,4,42,4207502,2,3,1,238.485297,268.042475,A,F,C,D,A,A, ,D,D,B
2017,1,15,1508084,2,3,1,193.398432,190.178314,B,D,C,A,A,A,A,B,A,C
2017,3,35,3539806,2,3,1,239.644572,243.178605,A,E,C,D,A,A,A,E,A,B
2017,2,29,2927408,1,3,1,239.324424,276.084543,A,C,C,A,A,B,A,B, ,A
2017,4,42,4204608,2,3,1,270.559166,264.097427,A,B,D,B,A,A,B,B,A,B
2017,2,26,2610707,2,3,1,235.203386,253.441555,A,A,E,A,A,A,A,E,A,A
2017,4,43,4304507,2,2,2,264.034183,190.952143,B,A,D,A,A,A,C,A,A,A
2017,4,41,4119152,2,3,1,175.235307,211.032692,A,C,D,A,A,C,B,C,B,B
2017,3,35,3524709,2,3,1,221.449713,202.928472,B,A,C,C,A,A,A,D,A,B
2017,4,42,4208450,2,3,1,231.99855,216.713644,A,C,E,B,A,A,B,D,A,A
2017,3,35,3508801,2,3,1,194.617428,298.200354,B,A,C,A,A,A,A,E,B,A
2017,3,31,3164407,2,3,1,270.723289,243.900511,B,A,D,B,A,A,A,C,B,B
2017,2,28,2801306,2,2,1,212.463821,184.414138,B,C,D,A,A,B,C,B,E,A
2017,2,28,2800308,1,2,1,138.932307,197.151944,B,B,D,B,A,A,B,A,A,B
2017,3,33,6308720,2,3,2,293.931864,295.743886,B,A,C,D,A,A,A,D,A,B
2017,3,31,3143302,2,3,1,224.605571,205.226094,B,C,C,B,A,A,A,A,B,B
2017,4,41,4118808,2,3,1,321.927005,306.092016,B,C,C,A,A,A,A,C,B,B
2017,1,13,1303809,2,2,1,146.598714,204.887666,B,E,C,B,A,A,A,D,D,C
2017,3,33,3306107,2,3,1,201.596875,202.600049,A,B,D,B,A,B,A,A,D,C
2017,2,25,2507507,1,3,1,207.161139,208.321355,A,D,D,A,A,A,B,A,E,B
2017,2,21,2103000,2,3,1,268.243812,276.282122,B,C,D,A,A,A,A,E,A,C
2017,3,35,3553955,2,3,1,258.416588,291.520159,A,C,D,A,A,A,A,D,A,A
2017,3,31,3140704,2,3,1,244.718615,289.342091,B,C,C,B,A,A,A,D,A,B
2017,2,29,2905602,2,3,1,151.696943,172.223854,A,C,D,B,A,A,A, ,A,A
2017,3,35,3529401,2,2,1,246.970446,272.206789,B,C,C,B,A,A,A,C,B,A
2017,3,31,3133501,2,3,1,249.316377,274.10098,B,C,D,B,A,A,A,C,A,A
2017,3,35,3550308,1,2,1,238.621653,298.930029,A,A,C,B,A,A,A,B,B,B
2017,3,31,3170909,2,2,2,204.83967,231.362017,B,C,D,A,A,A,B,C,A,A
2017,2,29,2931350,2,3,1,264.271691,271.92688,A,C,C,B,A,A,C,A,A,C
2017,2,23,2313609,2,3,2,218.339803,245.519711,A,C,C,A,A,C,C,C,A,B
2017,5,52,5218300,2,2,1,153.164245,212.435645,A, , ,B, ,C,C,E,C,C
2017,4,41,4125506,2,3,1,300.809388,272.929756,A,A,C,B,C,A,A,B,E,A
2017,2,23,2305654,2,3,2,244.674651,230.209741,A,B, ,A,A,A,A,A,E,B
2017,3,35,3548708,2,3,1,183.356454,206.574049,B,B,C,A,A,A,A,D,E,A
2017,1,13,1301902,2,3,1,161.13978,164.895699,B,C,E,C,A,A,A,A,A,B
2017,1,15,1508126,2,3,1,213.645077,193.150109,B,A,C,B,A,A,C,D,A,A
2017,5,51,5107925,2,3,1,104.380394,140.777265,A, ,B,A,A,A,B,A,A,B
2017,4,41,4105805,2,3,1,210.469551,216.75724,B,A,C,A,A,A,B,B,A,B
2017,4,42,4202404,2,3,1,296.017698,352.060102,B,C,C,B,A,B,A,C,B,B
2017,2,26,2608750,2,3,1,318.224896,261.587582,A,B,C,B,B,A,B,A,B,B
2017,2,23,2310506,2,3,1,282.501644,256.653239,B,C,D, ,A,A,A,A, ,B
2017,4,43,4313706,2,2,1,237.682256,233.210879,B,A,D,B,A,A,A,B,A,C
2017,3,35,3530607,2,3,1,118.628695,172.041701,A,C,D,A,A,A,A,D,D,A
2017,1,17,1707009,2,3,1,212.217663,207.426239,B,C,D, ,A,A,A,A,A,B
2017,1,13,1302603,1,3,1,237.037278,249.152936,B,C,C,C,A,A,A,E,D,C
2017,3,32,3205200,2,3,1,262.778661,275.83135,B,C,C,E,B,B,B,D,A,B
2017,3,32,3205069,2,2,1,259.353121,240.308702,B,C,C,C,A,A,A, ,E,B
2017,3,33,3304557,1,3,1,149.035493,168.032376,A,C,D,A,A,B,B,A,B,B
2017,4,43,4304606,2,3,1,240.620936,273.279307,A,B,E,A,A, ,C,B,C,B
2017,2,28,2805802,2,2,1,168.780128,204.977205,A,C,C,A,A,A,A,B,A,B
2017,3,35,3509502,2,2,1,227.142621,217.473165,B,A, ,B,A,B,A,D,A,A
2017,3,35,3551009,2,3,1,179.971573,239.048721,B,C,E,D,B,A,B,B,A,C
2017,2,29,2908408,2,3,2,241.923509,254.273065,B,C,D,B,A,B,C,B,D,C
2017,3,35,3529302,2,2,1,139.994617,121.463168,B,A,D,A,A,B,B,B,D,B
2017,4,42,4209102,2,3,1,323.908438,322.593163,B,A,C,B,A,A,A,A,A,A
2017,2,29,2907103,2,3,1,220.37958,239.90365,A,C,D,A,A,A,A,A,A,A
2017,3,31,3170701,2,3,1,197.718578,252.552531,A,B,E,B,B,B,A,B,A,B
2017,3,33,3305109,2,3,1,188.280313,203.101794,A,C,D,A,B,A,C,C,D,A
2017,4,42,4202909,2,3,1,226.699835,261.005519,A,F,E,C,A,B,A,D,A,A
2017,4,42,4217204,2,2,1,231.758288,230.786773,A,A,C,B,A,A,A,A,B,B
2017,2,21,2101004,2,3,1,196.786729,219.696729,B,B,D,B,A,A,A,B,B,B
2017,2,23,2300606,2,3,1,264.982175,285.434267,B,C,D,A,A,A,A,A,E,A
2017,3,35,3523909,2,3,1,198.587841,221.252772,A,F,C,A,A,B,A, ,B,B
2017,5,53,5300108,1,2,1,280.617506,240.107601,B,C,D,B,A,A,A,D,A,C
2017,3,35,3550308,1,2,1,218.700995,234.787602,A,A,C,B,A,B,A,A,B,C
2017,3,31,3116803,2,2,1,175.726134,198.23564,A,D,D,B,A,A,A,D,A,A
2017,2,29,2933000,2,3,2,213.033816,201.71287,B,B,D,B,A,B,C,A,D,B
2017,2,29,2925303,2,3,2,111.364304,224.818479,A,A,E,A,A,A,A,A,C,B
2017,3,35,3509502,2,2,1,217.20185,214.687715,B,A,C,B,A,C,B,B,A,A
2017,3,31,3138807,2,3,1,276.682187,289.08711,B,C,D,A,A,A,A,D,A,A
2017,2,27,2703403,2,3,1,157.327375,154.124241,B,D,D,A,A,C,C,A,D,B
2017,4,41,4108304,2,3,1,251.10895,264.020295,A,C,C,B,A,A,C,D,E,B
2017,3,35,3543402,2,3,1,225.236115,239.999841,A,C,C,B,A,A,A,D,A,A
2017,2,23,2304400,1,3,1,247.905601,259.397162,B,C,C,B,A, ,A, ,E,C
2017,3,31,3152501,2,3,1,233.755863,225.412055,B,A,C,B,A, , , , ,B
2017,3,31,3151107,2,3,1,176.666027,209.42562,B,C,D,B,A,B,C,D,A,C
2017,3,31,3170701,2,2,1,245.689195,279.532093,B,B,D,B,A,A,A,A,B,A
2017,2,29,2911501,2,3,1,196.520297,188.836116,B,C,D,A,A,B,A,D,E,B
2017,4,42,4203808,2,3,1,201.282512,219.757149,B,A,D,A,A,A,A,A,E,A
2017,3,35,3502804,2,3,1,235.283987,201.096042,B,A,D,A,A,C,A,D,C,A
2017,3,31,3166808,2,3,1,252.121235,232.900453,A,C,C,A, ,B,A,D,B,C
2017,1,15,1501576,2,3,1,169.644873,191.40638,A,A,F,A,A,A,A,E,D,B
2017,3,33,3302700,2,3,1,226.116121,214.096206,B,D,C,B,A,A,A,A,B,A
2017,3,35,3501301,2,3,1,225.400513,276.649614,A,C,C,B,A,A,B,D,A,B
2017,1,16,1600303,1,3,1,301.556344,276.86139,A,A,C,A,A,A,A,D,B,A
2017,4,42,4209003,2,3,1,265.366671,233.903106,B,C,C,B,A,A,B,A,A,A
2017,3,32,3200904,2,3,1,279.289039,249.016391,B,C,C,C,A,A,B,A,A,B
2017,4,43,4311775,2,2,1,139.012027,206.868546,A,F,D,A,A,B,C, , ,C
2017,3,31,3135209,2,2,1,216.942305,179.554859,A,C,D,A,A,A,A,C,B,A
2017,3,35,3552502,2,2,1,228.510203,241.972337,A,C,C,A,A,B,A,A,A,C
2017,3,35,3513801,2,2,1,205.897022,218.136774,B,C,C,A,A,A,A,E,B,B
2017,3,35,3525904,2,3,1,199.243011,256.150767,B,C,C,C,A,A,A,D,E,A
2017,2,25,2509008,2,3,1,209.228683,170.9148,A,A,C,B,A,A,A,D,E,A
2017,2,24,2412203,2,3,2,164.329411,161.705533,A,F,D,A,A,A,A,A,E,A
2017,4,42,4204806,2,3,1,238.79068,193.737649,B,F,D,B,A,C,A,D,A,C
2017,3,32,3200300,2,2,1,261.171532,273.870368,A,A,D,B,A,A,A,A,A,C
2017,2,24,2408102,1,3,1,193.12605,199.995634,B,E,C,A,A,A,A,A,B,A
2017,5,52,5201108,2,3,1,252.543911,300.303974,A,C,C,A,A,A,A,E,C,C
2017,1,15,1504505,2,3,1,195.31513,191.044533,A,C,H,B,A,B,B,A,D,B
2017,1,13,1303700,2,3,2,193.947988,112.886043,A,A,D,B,A,A,A,A,A,A
2017,3,35,3550308,1,2,1,236.637907,203.53686,B,F,D,A,A,A,B,B,B,C
2017,1,17,1721000,1,3,1,257.805934,274.869164,A,C,D,B,A,A,A,D,E,C
2017,3,35,3510005,2,3,1,124.180673,173.59724,A,D,E,A,A,A,A,B,E,B
2017,4,43,4309209,2,3,1,289.633314,274.850887,B,A,D,D,B,A,C,A,C,C
2017,3,35,3522505,2,3,1,320.311998,307.37385,A,A,D,B,A,A,A,B,B,B
2017,3,33,3300209,2,3,1,214.665241,149.312974,B,C,D,B,A,A,B,B,A,A
2017,2,25,2506301,2,3,1,130.047566,134.768169,A,A,E,A,A,B, ,A,E,A
2017,2,21,2108405,2,3,1,179.763486,216.75193,A,A,D,A,A,B,A,B,A,C
2017,3,35,3541406,2,3,1,270.875622,269.448502,A,C,D,A,A,A,B,D,B,A
2017,3,35,3550308,1,3,1,243.186028,279.530864,A,C,D,A,B,B,A,D,E,B
2017,4,42,4205456,2,3,1,252.585176,253.597662,A,C,D,B,A,C,C,C,E,B
2017,3,31,3151602,2,3,1,181.489395,176.523762,B,C,C,A,A,B,B,A,A,A
2017,2,26,2611606,1,3,1,132.53134,217.214104,A,D,F,A,B,B,B,A,E,B
2017,2,23,2304400,1,3,1,188.495178,204.858378,A,E, ,B,A,A,C,A,E,B
2017,3,35,3550100,2,3,1,261.462645,224.003065,B,A,D,A,A,A,A,B,A,B
2017,2,23,2303907,2,3,1,297.01274,307.654821,B,C,D,A,C,A,B,C,A,B
2017,4,42,4203154,2,3,2,141.379389,165.651978,B,E,C,A,A,A,B,B,C,C
2017,3,31,3168705,2,3,1,177.055041,218.207534,A,A,D,A,A,A,A,A,A,A
2017,3,31,3127701,2,2,1,229.768921,220.896179,B,C,C,B,A,A,A,D,E,B
2017,3,35,3513801,2,3,1,176.595066,216.604151,B, ,C,B,A,A,A,C,B,B
2017,2,23,2307700,2,3,1,236.502046,216.146896,B,C,D,A,A,C,A,D,D,B
2017,2,21,2111102,2,3,1,269.749569,238.193624,B,C,C,A,A,A,A,B,A,C
2017,3,31,3117603,2,2,1,241.119366,215.209078,A,C,D,A,A,A,B,A,E,B
2017,5,52,5206206,2,3,2,208.797798,230.805106,B,E,C,B,A,A,A,D,B,A
2017,2,23,2300754,2,3,1,218.676644,214.997079,B,B,D,A,A,C,A,C,E,B
2017,3,35,3518701,2,3,1,321.640024,264.830287,B,C,F,B,C,C,C,D,B,B
2017,2,26,2616407,2,3,2,211.945172,223.545978,B,C,C,A,A,B,B,A,A,A
2017,2,29,2907558,2,3,1,250.280346,226.249937,B,A,C,A,A,A,C,A,A,B
2017,2,21,2112506,2,3,1,168.319713,164.139867,B,A,D,B,A,A,C,B,A,A
2017,3,31,3170107,2,3,1,269.614149,260.229342,B,E,C,A,B,A,B,B,A,B
2017,2,23,2304400,1,3,1,200.515503,226.077565,A,F,F,A,A,B,A,D,B,A
2017,1,12,1200203,2,3,1,254.190707,257.306509,A,C,D,B,A,A,A,B,A,C
2017,3,35,3515707,2,3,1,195.86105,181.273437,B,F,E,A, ,B,A,C,A,B
2017,3,31,3122306,2,2,1,265.603518,251.166625,B,A,D,B,A,B,C,D,B,A
2017,2,22,2205003,2,3,1,186.434686,203.232806,B,C,C, ,A,A,A,A, ,C
2017,3,31,3170404,2,3,1,275.817497,272.423986,A,C,D,B,A,A,A,B,A,B
2017,3,31,3170057,2,3,1,226.557088,206.731106,B,C,D,B,A,A,A,A,B,A
2017,3,35,3515509,2,3,1,221.522712,241.917786,A,A,C,C,C,C,B,D,E,A
2017,2,29,2904605,2,3,1,257.869236,233.437467,B,C,C,B,A,A,A,A,A,A
2017,2,26,2602902,2,3,1,176.29051,194.196246,B,D,D,B,A,A,B,A,A,B
2017,3,32,3201308,2,3,1,161.432657,182.996485,A,C,F,B,A,A,A,B,D,B
2017,2,25,2507507,1,3,1,224.967039,213.912544,B,A,C,A,A, ,A,B,A,B
2017,3,33,3304557,1,3,1,206.2732,243.178829,A,C,H,A,A,B,A,D,A,C
2017,3,35,3524402,2,3,1,171.360481,160.698185,B,B,D,C,A,A,A,B,E,B
2017,1,15,1500107,2,3,1,152.791097,179.564137,B,C,D,A,A,A,A,A,B,A
2017,3,31,3143302,2,3,2,208.785733,208.579578,B,A,D,A,A,A,A,C,B,A
2017,3,35,3501608,2,3,1,202.76254,205.806927,B,F,C,A,C, ,A,D,A,A
2017,1,15,1500107,2,3,2,236.883678,212.847851,B, ,D,A,A,A,C,C,A,A
2017,3,33,3304557,1,3,1,155.042653,167.094559,B,C,C,A,A,A,C,D,C,A
2017,2,23,2304400,1,3,1,231.984776,214.493377,B,A,D,A,C,C,B,B,E,B
2017,3,35,3529708,2,3,1,296.743113,241.380325,B,C,C,A,A,A,A,A,B,A
2017,2,21,2102325,2,3,1,228.677356,239.761684,B,A,C,A,A,A,C,E,A,C
2017,2,29,2927408,1,3,1,282.751382,223.918333,A,B,D,A,A,A,C,D,D,C
2017,3,31,3170107,2,2,1,194.476168,175.473098,B,F,C,B,A,A,C,D,D,C
2017,4,41,4118501,2,3,1,248.528487,246.284933,B,A,C,B,A,A,B,A,B,B
2017,3,31,3145059,2,2,2,150.420044,164.14976,B,C,C,A,A,A,A,C,A,B
2017,3,35,3518206,2,3,1,245.384309,283.319022,B,C,D,A,A,C,B,D,E,C
2017,2,22,2211308,2,3,1,155.326604,191.131949,B,C,D,B,C,B,A,B,D,C
2017,1,13,1302603,1,3,1,251.612338,240.840909,B,A,D,A,A,A,C,D,D,B
2017,3,35,3547809,2,3,1,188.31359,158.204381,B,C,D,A,A,C,C,A,D,A
2017,1,15,1501709,2,2,1,287.080673,230.12104,B,C,C,A,C,B,C,D,C,C
2017,2,28,2805109,2,3,1,121.619438,154.38755,A,B,H,A,A,A,A,A,C,C
2017,1,15,1502855,2,3,1,194.935151,156.975533,B,F,D,A,A,A,A,A,C,C
2017,3,31,3155702,2,2,1,253.964108,268.982528,A,C,C,A,A,B,C,B,E,A
2017,3,35,3519071,2,3,1,242.594326,291.48422,A,A,D,A,A,B,A,A,A,B
2017,2,29,2910800,2,3,1,238.285088,259.850616,B,B,D,A,C,B,A,B,D,C
2017,3,35,3519303,2,3,1,255.439784,202.510286,B,C,D,B,A,A,B,B,E,B
2017,1,15,1502400,2,3,2,226.190662,251.565361,A,C,C,A,A,A,A,E,C,C
2017,4,43,4318705,2,2,1,259.369593,196.478553,A,A,D,C,A,A,A,B,A,C
2017,3,31,3136702,2,3,1,214.703696,168.222243,A,F,D,A,A,B,B,A,E,A
2017,4,43,4321204,2,3,1,150.862499,173.457174,A,A,D,A,A,A,A,E,D,C
2017,3,31,3162500,2,2,1,324.062699,313.224883,B,A,C,B,A,B,A,B,B,C
2017,2,21,2103604,2,3,1,153.390678,193.3976,B,E,D,A,A,A,C,A,D,C
2017,4,41,4106407,2,3,1,175.906454,188.390766,A,E,F,B,A,A,A,A,E,A
2017,1,13,1302603,1,3,1,229.487119,223.889213,B,B,D,A,A,A,A,A,A,C
2017,3,33,3300704,2,3,1,202.439583,213.560702,B,A,D,B,A,B,C,B,B,B
2017,3,35,3515707,2,3,1,150.163419,186.756139,B,C,D,B,A,A,A,A,B,A
2017,2,25,2506301,2,3,1,195.09382,237.648004,A,C,C,A,A,A,B,D,A,A
2017,3,35,3505708,2,3,1,229.608544,268.053374,A,B,C,B,A,B,A,D,C,B
2017,4,41,4127700,2,3,1,279.282043,229.019234,B,A,B,A,A,B,A, ,A,A
2017,3,31,3147907,2,3,1,320.236465,258.154675,B,C,C,B,B,A,A,D,D,A
2017,3,32,3204708,2,3,1,186.430003,212.344373,A,C,C,A,A,A,B,C,A,B
2017,2,29,2903201,2,3,1,201.98936,164.068269,B,C,D,B,A,A,A,D,A,B
2017,3,35,3511102,2,3,1,329.610766,290.181314,B,C,C,B,A,A,A,D,C,A
2017,3,31,3147105,2,3,1,210.315014,282.581131,A,C,D,A,C,B,A,D,A,B
2017,4,43,4303905,2,3,1,242.565897,244.439872,A,A,D,A,A,A,A,B,A,C
2017,3,31,3127701,2,2,1,241.52601,242.477827,A,A,C,B,A,A,A,D,A,A
2017,3,35,3556404,2,3,1,230.486898,223.742216,B,A,D,B,A,A,A,A,A,C
2017,3,33,3304557,1,3,1,244.162448,280.550563,A,A,C,B,A,A,B,A,E,B
2017,4,42,4209102,2,3,1,262.802296,255.96269,B,A,D,B,A,A,B,B,A,B
2017,2,27,2704005,2,3,2,210.402833,297.259686,A,C,C,A,A,A,A,A,E,B
2017,3,35,3506508,2,3,1,246.896346,300.719813,B,A,C,B,A,B,A,C,A,B
2017,3,35,3538006,2,3,1,217.120973,196.947657,A,A,C,A,A,A,A,A,E,B
2017,3,35,3525102,2,3,1,271.42033,285.235179,B,C,D,B,A,A,A,B,A,B
2017,3,35,3529005,2,3,1,194.596051,241.25004,A,F,D,A,C,B,B,A,A,C
2017,5,53,5300108,1,2,1,205.739786,258.7416,A,A,D,B,A,B,C,C,C,B
2017,2,29,2907509,2,3,1,184.304942,176.092609,B,A,D,A,A,C,A,A,A,C
2017,2,21,2110302,2,3,2,100.059091,181.154162,A,C,C,A,A,B,C,A,A,A
2017,2,29,2916807,2,3,1,189.576715,194.496779,A,D,D,A,A,B,A,A,D,A
2017,2,29,2913903,2,3,1,143.608301,194.717274,B,A,F,B,A,A,C,A,E,C
2017,2,28,2801702,2,3,1,180.580906,188.555927,B,C,D,A,C,A,A,A,A,C
2017,2,21,2106607,2,3,2,101.183492,165.057843,A,C,G,A,A,A,C,D,D,A
2017,2,21,2107506,2,3,2,147.791595,150.958556,A,C,E,A,A,A,B, ,E,B
2017,4,41,4125753,2,3,1,223.972879,221.264285,A,F,C,A,A,A,A,A,B,B
2017,4,41,4106902,1,3,1,224.725399,248.707586,B,C,C,B,A,A,A,C,B,B
2017,4,43,4316808,2,2,1,237.919378,253.954255,A, ,D,A,A, ,A,B,C,B
2017,1,17,1707702,2,2,1,150.841178,187.272807,A,C,D,A,A,B,B,D, ,B
2017,2,29,2917508,2,3,1,243.90125,197.286141,B,B,D,C,C,B,C,A,D,A
2017,3,35,3550308,1,3,1,192.27987100000001,226.845582,B,C,C,B,A,A,A,A,A,A
2017,2,27,2706703,2,3,1,157.638928,185.698265,A,C,D,B,A,A,A,A,B,A
2017,3,31,3143906,2,3,1,245.874309,250.204886,B,F,D,B,A,A,A,C,B,A
2017,3,33,3304904,2,3,1,240.699389,190.968687,A,C,D,A,A,A,B,D,B,A
2017,1,15,1504208,2,3,1,173.404004,191.445561,B,A,D,A,A,C,A,B,A,C
2017,5,50,5005707,2,2,1,180.741613,181.685084,B,A,H,A,B,C,A,D,E,A
2017,3,31,3158953,2,3,1,217.140366,262.608399,A,D,C,A,A,A,A,D,C,B
2017,3,35,3513801,2,2,1,197.586739,240.249624,A,C,D,C,A,A,A,D,B,B
2017,2,29,2906006,2,3,1,214.767329,176.759181,A,C,C,C,A,A,A,A,D,A
2017,3,31,3133501,2,2,1,197.355072,237.615586,B,A,D,B,A,A,A,B,B,A
2017,5,52,5201405,2,3,1,146.738596,208.381607,B,F,C,B,A,B,C,B,D,C
2017,5,51,5107875,2,3,1,268.28111,226.867324,B,C,C,B,A,B,A,D,A,C
2017,3,35,3557105,2,3,1,175.670159,269.450347,A,C,D,B,A,C,C,A,A,B
2017,2,27,2703403,2,3,1,165.896266,166.716224,B,B,D,A,A,A,C,A,A,B
2017,3,35,3535507,2,3,1,220.938722,237.404928,B,C,C,A,A,A,A,C,B,A
2017,5,52,5217401,2,2,1,259.058371,247.424186,B,C,D,A,A,B,A,B,C,A
2017,3,31,3166808,2,3,1,211.335508,221.371655,B,C,E,A,A,A,B,D,C,B
2017,2,25,2504009,2,3,1,238.836407,293.178429,A,C,D,D,B,A,A,E,A,A
2017,4,41,4104808,2,3,2,296.460098,258.678163,A,A,C,B,A,A,C,B,C,B
2017,3,35,3502101,2,3,1,244.024935,242.090438,A,A,C,A,A,B,A,D,A,C
2017,2,22,2205151,2,3,1,163.886791,199.199224,B,D,D,A,A,A,A,A,A,A
2017,3,35,3505807,2,2,1,294.156149,298.752347,A,C,C,B,A,A,A,D,B,B
2017,4,41,4104907,2,3,1,247.489261,316.440871,A,F,C,B,B,A,B,C,A,C
2017,3,35,3550308,1,2,1,204.865509,239.455338,A,C,E,C,A,A,A,D,C,B
2017,3,35,3548708,2,3,1,284.478173,313.567167,B,F,C,B,A,A,A,B,B,A
2017,1,13,1300839,2,3,2,141.440873,119.936917,A,C,G,A,A,A,A,D,D,B
2017,3,33,3302700,2,3,2,235.779221,229.627678,B,F,D,A,C,C,B,A,B,A
2017,5,51,5105622,2,2,1,135.637724,144.09291,A,C,D,A,A,A,B,A,A,B
2017,3,33,3304557,1,3,1,188.493084,180.317734,B,B,G,A,A,A,A,B,A,A
2017,2,27,2707107,2,3,1,209.673617,254.825449,B,C,C,B,A,A,A,D,D,A
2017,3,31,3136702,2,2,1,172.097795,229.43049,B,B,D,B,A,B,B,A,A,A
2017,4,43,4305108,2,3,1,250.744948,277.309591,B,C,D,B,A,A,A,E,A,A
2017,4,43,4301701,2,2,1,160.395689,238.459784,B,C, ,B,A,A,C,A,A,C
2017,3,31,3170008,2,2,1,161.110416,126.060536,A,C,G,A,B,A,B,E,A,A
2017,5,52,5201405,2,3,1,155.013288,182.221762,B, ,D,B,A,C,A,B,A,A
2017,3,33,3301306,2,3,1,200.0125,195.858037,B,F,F,A,A,B,B,D,A,B
2017,3,33,3305000,2,3,1,212.40724,188.774522,A,F,D,A,B,A,A,C,A,A
2017,2,29,2923209,2,3,2,255.220733,261.46909,B,C,D,A,A,B,A,B,D,C
2017,1,13,1302603,1,3,1,271.985918,250.85279,B,C,C,B,A,A,A,A,A,B
2017,3,35,3531704,2,3,1,156.711431,202.176944,A,D,D,A,A,B,A,D,E,B
2017,2,23,2302503,2,3,1,215.619844,186.171114,A,C,C,B,A,A,A,D,B,B
2017,3,31,3101607,2,3,1,250.226685,273.041652,A,A,D,A,A,C,A,B,A,A
2017,1,12,1200401,1,2,1,171.286545,223.304188,B,F,C,C,A,A,A,B,A,C
2017,5,53,5300108,1,2,1,207.493132,220.021128,B,C,C,B, , ,A,B,E,A
2017,3,35,3536505,2,3,1,267.601038,305.064212,B,A,D,B,A,C,A,D,A,A
2017,2,23,2304459,2,3,1,190.72723,226.317064,A,C,D,A,B,B,A,B,B,A
2017,3,33,3305133,2,3,1,243.079478,261.331483,A,A,C,B,A,B,A,D,A,B
2017,2,22,2206506,2,3,1,152.261926,201.737686,A,B,E,B,A,A,A,A,C,A
2017,2,25,2505006,2,3,1,214.938339,239.356688,B,C,D,B,A,A,B,B,A,C
2017,2,22,2205276,2,3,1,266.398019,345.988127,A,F,D,A,A,A,A,A,C,A
2017,2,29,2907905,2,3,1,148.291182,153.078775,A,D,D,A,A,A,B,B,A,A
2017,3,31,3129806,2,2,1,190.734558,135.726611,B,A,D,C,A,A,A,B,A,A
2017,2,21,2112100,2,3,2,212.152488,230.460474,A,B,C,A,A, , ,A,A,B
2017,3,31,3108602,2,2,1,160.511936,213.339033,B,C,C, ,A,A,A,D,A,A
2017,2,29,2919801,2,3,2,165.415907,160.339077,A,F,E,A,C,C,A,C,D,C
2017,5,52,5205109,2,3,1,194.433416,266.243972,B,C,C, ,A,A,A,D,A,A
2017,3,35,3541406,2,3,1,196.643431,234.179661,B,A,C,B,A,B,A,D,E,A
2017,5,51,5101902,2,3,2,152.590888,153.259587,B,C,D,C,A,A,B,C,B,A
2017,2,22,2202901,2,3,1,151.868229,172.465253,A,A,D,A,A,A,A,A,A,A
2017,3,35,3524600,2,3,1,227.689643,227.844936,B,C,D,B,C,C,A,B,B,A
2017,2,29,2907202,2,3,2,169.390562,216.865615,A,A,C,A,A,A,A,D,C,C
2017,3,35,3530508,2,2,1,200.622384,254.277871,B,A,D,A,A,B,A,A,E,B
2017,2,29,2910057,2,3,1,174.875107,205.371749,B,C,C,B,A,A,C,D,A,C
2017,4,42,4204202,2,2,1,209.954759,255.452169,A,A,C,A,A,B,A,D,C,B
2017,2,29,2908408,2,3,1,220.366082,197.462929,B,A,C,B,A,A,A,E, ,B
2017,3,31,3170206,2,3,2,227.789857,165.864089,A,C,C,A,A,A,C,D,A,B
2017,1,13,1304203,2,2,1,202.921209,210.656425,A,C,D,A,A,B,C,D,D,C
2017,2,29,2923605,2,3,2,256.666768,271.041154,B,C,C,A,A,A,A,A,A,C
2017,2,29,2900603,2,3,1,174.811419,199.659944,A,B,D,A,A,B,C,A,C,B
2017,5,51,5107602,2,3,1,194.961045,238.061551,A,C,D,B,A,C,C,D,A,B
2017,2,24,2411601,2,3,1,167.701786,128.870634,A,D,G,A,B,A,A,A,D,A
2017,2,27,2705101,2,3,1,140.676398,137.03628,B,A,C,A,A,B,A,D,A,B
